Information about barcoded specimens. Sample Ids starting with "cvb" derive from a preliminary study about army ant diets and are not considered in army ant-prey network analyses.																											
Sequence information and depository								Systematic classicfication									Life history information		Collection information								
BOLD Project Code	Process ID	Sample ID	BIN	COI Sequence Length	GenBank Accession	Image Count	Specimen Deposition	Phylum	Class	Order	Family	Subfamily	Genus	Species	Identifier	Identification Method	Life Stage	Associated Taxa	Collectors	Collection Date	Country	State/Province	Region	Exact Site	Event Time	Habitat	Collection Notes
APREY	APREY159-18	cvb522prey002	BOLD:AAY8058	610	MK207662	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster carinata	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex pilosus	Christoph von Beeren, Sebastian Pohl, Griffin Burke, and Daniel Kronauer	05-Apr-2013	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:15-22:00	Tropical rainforest	collected during army ant emigration
APREY	APREY160-18	cvb522prey003	BOLD:ADN6065	601	MK207679	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster torosa	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex pilosus	Christoph von Beeren, Sebastian Pohl, Griffin Burke, and Daniel Kronauer	05-Apr-2013	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:15-22:00	Tropical rainforest	collected during army ant emigration
APREY	APREY161-18	cvb438prey001	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Neivamyrmex gibbatus	Christoph von Beeren, Sebastian Pohl, Griffin Burke, and Daniel Kronauer	26-Mar-2013	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00-24:00	Tropical rainforest	collected during army ant emigration
APREY	APREY162-18	cvb438prey002	BOLD:AAB6974	662	MK208048	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole rugiceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Christoph von Beeren, Sebastian Pohl, Griffin Burke, and Daniel Kronauer	26-Mar-2013	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00-24:00	Tropical rainforest	collected during army ant emigration
APREY	APREY163-18	cvb438prey003	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Neivamyrmex gibbatus	Christoph von Beeren, Sebastian Pohl, Griffin Burke, and Daniel Kronauer	26-Mar-2013	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00-24:00	Tropical rainforest	collected during army ant emigration
APREY	APREY164-18	cvb438prey004	BOLD:ADN3550	610	MK207809	no image	deposited at  Museo Gustavo Orcés (EPN, Quito, Ecuador) 	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Nylanderia	Nylanderia sp. 1	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Neivamyrmex gibbatus	Christoph von Beeren, Sebastian Pohl, Griffin Burke, and Daniel Kronauer	26-Mar-2013	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00-24:00	Tropical rainforest	collected during army ant emigration
APREY	APREY165-18	cvb438prey005	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Neivamyrmex gibbatus	Christoph von Beeren, Sebastian Pohl, Griffin Burke, and Daniel Kronauer	26-Mar-2013	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00-24:00	Tropical rainforest	collected during army ant emigration
APREY	APREY166-18	cvb438prey006	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Christoph von Beeren, Sebastian Pohl, Griffin Burke, and Daniel Kronauer	26-Mar-2013	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00-24:00	Tropical rainforest	collected during army ant emigration
APREY	APREY167-18	PH_No01_tr_np_01	No BIN	420	MK208144	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Sericomyrmex	Sericomyrmex opacus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	26-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:30	Tropical rainforest	collected during army ant raiding
APREY	APREY168-18	PH_No01_tr_l_02	No BIN	396	MK208143	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Sericomyrmex	Sericomyrmex opacus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	26-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:30	Tropical rainforest	collected during army ant raiding
APREY	APREY169-18	PH_No02_ph_l_01	BOLD:AAB5129	607	MK207977	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole dossena	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	28-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00	Tropical rainforest	collected during army ant raiding
APREY	APREY170-18	PH_No02_tr_l_02	BOLD:AAB5129	576	MK207976	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole dossena	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	28-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00	Tropical rainforest	collected during army ant raiding
APREY	APREY171-18	PH_No02_tr_np_02	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	28-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00	Tropical rainforest	collected during army ant raiding
APREY	APREY172-18	PH_No03_tr_np_01	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	03-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:30	Tropical rainforest	collected during army ant raiding
APREY	APREY173-18	PH_No05_tr_np_01	No BIN	421	MK208142	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Sericomyrmex	Sericomyrmex opacus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	11-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	1:00	Tropical rainforest	collected during army ant raiding
APREY	APREY174-18	PH_No05_pa_l_01	No BIN	386	MK207915	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Ponerinae	Pachycondyla	Pachycondyla harpax	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	11-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	1:00	Tropical rainforest	collected during army ant raiding
APREY	APREY175-18	PH_No05_pa_l_02	No BIN	395	MK207914	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Ponerinae	Pachycondyla	Pachycondyla harpax	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	11-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	1:00	Tropical rainforest	collected during army ant raiding
APREY	APREY176-18	PH_No06_pa_kp_02	No BIN	423	MK207913	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Ponerinae	Pachycondyla	Pachycondyla harpax	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	14-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:30	Tropical rainforest	collected during army ant raiding
APREY	APREY177-18	PH_No06_tr_l_02	No BIN	419	MK208145	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Sericomyrmex	Sericomyrmex opacus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	14-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:30	Tropical rainforest	collected during army ant raiding
APREY	APREY178-18	PH_No07_ac_np_01	BOLD:ADG2145	500	MK207442	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Acromyrmex	Acromyrmex octospinosus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	21-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY179-18	PH_No08_tr_np_01	No BIN	432	MK208146	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Sericomyrmex	Sericomyrmex opacus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	25-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:15	Tropical rainforest	collected during army ant raiding
APREY	APREY180-18	PH_No08_tr_l_02	No BIN	229	MK207975	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole dossena	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	25-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:15	Tropical rainforest	collected during army ant raiding
APREY	APREY181-18	PH_No10_cr_np_q_01	BOLD:ADO5104	663	MK207670	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster flavomicrops	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex hartigii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	10-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY182-18	PH_No10_myr_l_02	BOLD:ADO5104	566	MK207671	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster flavomicrops	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex hartigii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	10-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY183-18	PH_No10_myr_l_03	BOLD:ADA8596	673	MK207547	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus brettesi	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex hartigii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	10-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY184-18	PH_No10_myr_l_04	BOLD:ADO5104	566	MK207672	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster flavomicrops	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex hartigii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	10-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY185-18	PH_No11_pa_l_01	BOLD:ACF1030	674	MK207899	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Ponerinae	Pachycondyla	Pachycondyla harpax	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	18-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	2:00	Tropical rainforest	collected during army ant raiding
APREY	APREY186-18	PH_No11_para_np_02	No BIN	440	MK207987	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole fimbriata	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	18-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	2:00	Tropical rainforest	collected during army ant raiding
APREY	APREY187-18	PH_No11_ph_l_03	BOLD:AAI4509	620	MK207988	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole fimbriata	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	18-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	2:00	Tropical rainforest	collected during army ant raiding
APREY	APREY188-18	PH_No11_tr_np_04	No BIN	421	MK208147	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Sericomyrmex	Sericomyrmex opacus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	18-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	2:00	Tropical rainforest	collected during army ant raiding
APREY	APREY189-18	PH_No12_ph_np_01	BOLD:AAH8542	655	MK208119	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole vestita	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:00	Tropical rainforest	collected during army ant raiding
APREY	APREY190-18	PH_No12_tr1_np_02	No BIN	387	MK208139	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Sericomyrmex	Sericomyrmex opacus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:00	Tropical rainforest	collected during army ant raiding
APREY	APREY191-18	PH_No12_tr2_np_03	No BIN	402	MK208140	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Sericomyrmex	Sericomyrmex opacus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:00	Tropical rainforest	collected during army ant raiding
APREY	APREY192-18	PH_No12_tr2_l_04	No BIN	415	MK208141	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Sericomyrmex	Sericomyrmex opacus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Nomamyrmex esenbeckii	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:00	Tropical rainforest	collected during army ant raiding
APREY	APREY193-18	PH_ED30_od_l_01	BOLD:ADO6955	650	MK207896	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Ponerinae	Pachycondyla	Pachycondyla harpax	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton dulcium	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	24-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	23:00	Tropical rainforest	collected during army ant raiding
